chrom	position	window	dist_ratio	count
3L	9635000	9630000-9639999	0.986856217304703	127
3L	9645000	9640000-9649999	0.991013434396123	163
3L	9655000	9650000-9659999	0.984086020378487	123
3L	9665000	9660000-9669999	0.995450271367063	119
3L	9675000	9670000-9679999	0.971040780585439	56
3L	9685000	9680000-9689999	0.99956799888188	81
3L	9695000	9690000-9699999	0.972600525358658	32
3L	9705000	9700000-9709999	0.983379555107345	37
3L	9715000	9710000-9719999	0.984606764307616	35
3L	9725000	9720000-9729999	0.991639695161674	70
3L	9735000	9730000-9739999	0.990436461672981	133
3L	9745000	9740000-9749999	0.947362234803221	146
3L	9755000	9750000-9759999	1.00729255213759	41
3L	9765000	9760000-9769999	1.01425211120966	57
3L	9775000	9770000-9779999	1.00350971088628	39
3L	9795000	9790000-9799999	0.998690993276466	62
3L	9805000	9800000-9809999	0.951737942600557	93
3L	9815000	9810000-9819999	0.976256208709071	101
3L	9825000	9820000-9829999	1.00814920059445	111
3L	9835000	9830000-9839999	1.01376921343072	84
3L	9845000	9840000-9849999	1.07746478873239	59
3L	9855000	9850000-9859999	1.01396443034823	81
3L	9865000	9860000-9869999	0.940359264430928	69
3L	9875000	9870000-9879999	0.923076243913422	88
3L	9885000	9880000-9889999	0.980602153408928	83
3L	9895000	9890000-9899999	0.930690846570407	76
3L	9905000	9900000-9909999	1.01480560825102	34
3L	9915000	9910000-9919999	0.983332931765613	66
3L	9925000	9920000-9929999	0.932741915827104	101
3L	9945000	9940000-9949999	0.924915511583484	71
3L	9955000	9950000-9959999	0.721165438713999	71
3L	9965000	9960000-9969999	0.748847570240272	67
3L	9975000	9970000-9979999	0.868224614576691	38
3L	9985000	9980000-9989999	0.878042092273943	60
3L	9995000	9990000-9999999	0.820124231682331	47
3L	10005000	10000000-10009999	0.732232282504197	69
3L	10015000	10010000-10019999	1.09913576404683	57
3L	10025000	10020000-10029999	1.05215457954139	60
3L	10035000	10030000-10039999	0.80923029288319	112
3L	10045000	10040000-10049999	0.995956034062348	106
3L	10055000	10050000-10059999	0.890109061288522	111
3L	10075000	10070000-10079999	1.00029052876235	72
3L	10085000	10080000-10089999	1.03575923309732	116
3L	10095000	10090000-10099999	0.989808441481927	125
3L	10105000	10100000-10109999	0.988380805403652	83
3L	10115000	10110000-10119999	0.993390912504693	88
3L	10125000	10120000-10129999	1.00321610125532	95
3L	10135000	10130000-10139999	1.02507329159123	100
3L	10145000	10140000-10149999	1.00216824173736	85
3L	10155000	10150000-10159999	0.905104891047585	52
3L	10165000	10160000-10169999	0.862517438126942	61
3L	10175000	10170000-10179999	0.934587867920964	120
3L	10185000	10180000-10189999	0.877030173933336	122
3L	10195000	10190000-10199999	0.909440480729915	81
3L	10205000	10200000-10209999	0.958400685531774	28
3L	10215000	10210000-10219999	0.970986590846114	122
3L	10225000	10220000-10229999	1.01611339815575	169
3L	10235000	10230000-10239999	0.980049227403255	68
3L	10245000	10240000-10249999	1.03220491812403	125
3L	10255000	10250000-10259999	1.05440936926535	129
3L	10265000	10260000-10269999	0.97573876913136	124
3L	10275000	10270000-10279999	1.04929613867016	108
3L	10285000	10280000-10289999	1.01621816896104	68
3L	10295000	10290000-10299999	1.02849360065696	102
3L	10305000	10300000-10309999	1.02487969737779	98
3L	10315000	10310000-10319999	0.99265070972388	79
3L	10325000	10320000-10329999	0.977056767268968	87
3L	10335000	10330000-10339999	0.975880904499267	65
3L	10345000	10340000-10349999	1.02402251728569	121
3L	10355000	10350000-10359999	0.994951078392651	86
3L	10365000	10360000-10369999	1.0389693084858	102
3L	10375000	10370000-10379999	0.976063786154511	68
3L	10385000	10380000-10389999	0.940419424031137	77
3L	10395000	10390000-10399999	0.995612668743509	66
3L	10405000	10400000-10409999	1.0906187573957	53
3L	10415000	10410000-10419999	1.04303566049299	67
3L	10425000	10420000-10429999	0.942090395480226	90
3L	10435000	10430000-10439999	0.977322706490408	120
3L	10445000	10440000-10449999	0.98451073651815	105
3L	10455000	10450000-10459999	0.999758449244147	79
3L	10465000	10460000-10469999	1.11894648330485	126
3L	10475000	10470000-10479999	1.11253870988997	91
3L	10485000	10480000-10489999	0.976897425369771	52
3L	10495000	10490000-10499999	0.977650147809527	72
3L	10505000	10500000-10509999	0.958522584780004	61
3L	10515000	10510000-10519999	0.947790325949011	77
3L	10525000	10520000-10529999	1.08176829694527	100
3L	10535000	10530000-10539999	1.0233682366269	106
3L	10545000	10540000-10549999	0.942514159512699	131
3L	10555000	10550000-10559999	0.944887219788117	106
3L	10565000	10560000-10569999	1.03515172091295	158
3L	10575000	10570000-10579999	1.0104643978788	93
3L	10585000	10580000-10589999	1.00617917155139	54
3L	10595000	10590000-10599999	1.00998891558159	88
3L	10605000	10600000-10609999	0.991477969199224	127
3L	10615000	10610000-10619999	0.85116547916765	74
3L	10625000	10620000-10629999	1.13649280529076	98
3L	10635000	10630000-10639999	0.792760684040153	156
3L	10645000	10640000-10649999	0.773033550343039	142
3L	10655000	10650000-10659999	0.907141327743782	90
3L	10665000	10660000-10669999	1.14491638891263	53
3L	10675000	10670000-10679999	0.89602430090235	62
3L	10685000	10680000-10689999	0.748243075651095	34
3L	10695000	10690000-10699999	1.08543694548784	85
3L	10705000	10700000-10709999	0.81760297576719	75
3L	10715000	10710000-10719999	1.05261428856696	113
3L	10725000	10720000-10729999	1.06144141030073	74
3L	10735000	10730000-10739999	0.997473728594848	86
3L	10745000	10740000-10749999	1.05607943019721	70
3L	10755000	10750000-10759999	0.962194117014797	63
3L	10765000	10760000-10769999	1.00959787866706	102
3L	10775000	10770000-10779999	0.899372798713867	69
3L	10785000	10780000-10789999	0.973486513643357	94
3L	10795000	10790000-10799999	1.03212444114328	61
3L	10805000	10800000-10809999	1.06776639358477	88
3L	10815000	10810000-10819999	0.730160360786086	60
3L	10825000	10820000-10829999	1.00972069887075	99
3L	10835000	10830000-10839999	0.991524959610066	56
3L	10845000	10840000-10849999	0.946821625498722	62
3L	10855000	10850000-10859999	1.00139618305034	37
3L	10865000	10860000-10869999	1.00886633614765	64
3L	10875000	10870000-10879999	0.883794466403162	66
3L	10885000	10880000-10889999	0.990865547803131	125
3L	10895000	10890000-10899999	0.955182370696354	63
3L	10905000	10900000-10909999	0.995176469972085	110
3L	10915000	10910000-10919999	1.0088076699731	163
3L	10925000	10920000-10929999	0.945917826786233	106
3L	10935000	10930000-10939999	0.975584877101774	76
3L	10945000	10940000-10949999	0.991596846651733	95
3L	10955000	10950000-10959999	0.999646261472982	86
3L	10965000	10960000-10969999	0.933595970973331	140
3L	10975000	10970000-10979999	0.986364029331092	98
3L	10985000	10980000-10989999	0.9995833303656	98
3L	10995000	10990000-10999999	0.961340170370062	97
3L	11005000	11000000-11009999	0.97561378096408	99
3L	11015000	11010000-11019999	0.992508441595604	90
3L	11025000	11020000-11029999	0.921655047991328	74
3L	11035000	11030000-11039999	0.866140326932567	46
3L	11045000	11040000-11049999	0.939593356772761	88
3L	11055000	11050000-11059999	0.991630179182491	103
3L	11065000	11060000-11069999	0.960979190551208	106
3L	11075000	11070000-11079999	1.03566280023953	68
3L	11095000	11090000-11099999	1.01999756205532	54
3L	11105000	11100000-11109999	1.01421417943702	59
3L	11115000	11110000-11119999	0.913320990060417	77
3L	11125000	11120000-11129999	1.0174047049324	95
3L	11135000	11130000-11139999	1.03624938689766	102
3L	11145000	11140000-11149999	0.92759941201335	180
3L	11155000	11150000-11159999	0.907513404139733	101
3L	11165000	11160000-11169999	0.99280935324728	82
3L	11175000	11170000-11179999	0.958476981167475	74
3L	11185000	11180000-11189999	1.04970921902809	133
3L	11195000	11190000-11199999	0.956859445816484	110
3L	11205000	11200000-11209999	0.94923479502022	103
3L	11215000	11210000-11219999	0.942631932742157	53
3L	11225000	11220000-11229999	0.944451665453537	119
3L	11235000	11230000-11239999	1.04478407892664	99
3L	11245000	11240000-11249999	1.02471884573064	96
3L	11255000	11250000-11259999	0.916245342103882	49
3L	11265000	11260000-11269999	1.0026694744007	32
3L	11275000	11270000-11279999	1.01981791562842	74
3L	11285000	11280000-11289999	0.932575675413411	94
3L	11295000	11290000-11299999	0.933175054139431	64
3L	11305000	11300000-11309999	0.92008210599801	95
3L	11315000	11310000-11319999	1.00094513396771	112
3L	11325000	11320000-11329999	0.982317893522967	131
3L	11335000	11330000-11339999	0.970361093717387	62
3L	11345000	11340000-11349999	1.02220942945325	62
3L	11355000	11350000-11359999	0.967346240344187	69
3L	11365000	11360000-11369999	0.933152719714132	94
3L	11375000	11370000-11379999	0.927164610715262	81
3L	11385000	11380000-11389999	0.970923964533771	84
3L	11395000	11390000-11399999	1.02172145195002	74
3L	11405000	11400000-11409999	1.12440054170318	91
3L	11415000	11410000-11419999	0.995835369291486	101
3L	11425000	11420000-11429999	1.02421174065841	181
3L	11435000	11430000-11439999	1.06333534424892	182
3L	11445000	11440000-11449999	0.899421741262835	128
3L	11455000	11450000-11459999	0.968676417533935	130
3L	11465000	11460000-11469999	0.953257626569836	127
3L	11475000	11470000-11479999	0.940231854609418	69
3L	11485000	11480000-11489999	0.949373726932782	73
3L	11505000	11500000-11509999	1.00559537572254	22
3L	11515000	11510000-11519999	0.944369297953385	85
3L	11525000	11520000-11529999	1.03502300099909	119
3L	11535000	11530000-11539999	0.943863499699339	125
3L	11545000	11540000-11549999	0.967081489140584	77
3L	11555000	11550000-11559999	1.05565393838775	95
3L	11565000	11560000-11569999	0.982073854298988	93
3L	11575000	11570000-11579999	0.986705265013355	51
3L	11585000	11580000-11589999	0.879824461714646	58
3L	11595000	11590000-11599999	0.991378089648988	61
3L	11605000	11600000-11609999	0.991264846046892	98
3L	11615000	11610000-11619999	1.15764551613608	37
3L	11625000	11620000-11629999	0.971186834913066	102
3L	11635000	11630000-11639999	0.989794177914956	153
3L	11645000	11640000-11649999	0.975667518616158	148
3L	11655000	11650000-11659999	0.985159883537731	153
3L	11665000	11660000-11669999	0.986942618114385	174
3L	11675000	11670000-11679999	0.980538213993031	168
3L	11685000	11680000-11689999	0.909060426126441	65
3L	11695000	11690000-11699999	1.00526236548347	90
3L	11705000	11700000-11709999	1.02583644185282	112
3L	11715000	11710000-11719999	0.873753349329497	80
3L	11725000	11720000-11729999	0.923816076138057	46
3L	11735000	11730000-11739999	1.01811623408028	85
3L	11745000	11740000-11749999	1.01007159157833	112
3L	11755000	11750000-11759999	1.0067128387649	98
3L	11765000	11760000-11769999	1.01798182600181	48
3L	11775000	11770000-11779999	0.922600801697713	70
3L	11785000	11780000-11789999	0.952728145304194	34
3L	11795000	11790000-11799999	0.946837732815222	81
3L	11805000	11800000-11809999	0.991270571492025	99
3L	11815000	11810000-11819999	1.02642647035773	71
3L	11825000	11820000-11829999	1.0294973759671	56
3L	11835000	11830000-11839999	0.917871165112276	85
3L	11845000	11840000-11849999	0.975507154364097	127
3L	11855000	11850000-11859999	1.07494479626344	145
3L	11865000	11860000-11869999	1.05293890620086	87
3L	11875000	11870000-11879999	0.995193429959892	68
3L	11885000	11880000-11889999	1.01117995971311	106
3L	11895000	11890000-11899999	1.10873985108188	105
3L	11905000	11900000-11909999	0.955883142688362	50
3L	11915000	11910000-11919999	1.04326698930309	84
3L	11925000	11920000-11929999	0.947091358734133	65
3L	11935000	11930000-11939999	0.978909370762635	75
3L	11945000	11940000-11949999	0.960014229811455	61
3L	11955000	11950000-11959999	0.981299412454395	84
3L	11965000	11960000-11969999	1.00573365698502	83
3L	11975000	11970000-11979999	1.12049449236318	66
3L	11985000	11980000-11989999	0.991341452794746	62
3L	11995000	11990000-11999999	1.02704748116219	33
3L	12005000	12000000-12009999	0.908630524015139	50
3L	12015000	12010000-12019999	0.941132826637713	96
3L	12025000	12020000-12029999	1.00006892723823	137
3L	12035000	12030000-12039999	0.901826418391809	169
3L	12045000	12040000-12049999	0.998335188850404	168
3L	12055000	12050000-12059999	1.00269068133334	145
3L	12065000	12060000-12069999	1.01065690845777	199
3L	12075000	12070000-12079999	1.05667578514479	146
3L	12085000	12080000-12089999	0.976768209731351	116
3L	12095000	12090000-12099999	0.965960190731533	94
3L	12105000	12100000-12109999	0.97670747535693	125
3L	12115000	12110000-12119999	1.05222195760895	90
3L	12125000	12120000-12129999	1.01208599651365	51
3L	12135000	12130000-12139999	0.847597401466465	84
3L	12145000	12140000-12149999	0.978991372599204	70
3L	12155000	12150000-12159999	1.00903414374917	88
3L	12165000	12160000-12169999	0.975349680538767	67
3L	12175000	12170000-12179999	1.01898584261064	73
3L	12185000	12180000-12189999	1.00296533570137	54
3L	12195000	12190000-12199999	0.941268482926966	78
3L	12205000	12200000-12209999	1.01906465942744	134
3L	12215000	12210000-12219999	0.906401541152765	62
3L	12225000	12220000-12229999	0.929860681114551	102
3L	12235000	12230000-12239999	0.992762543324341	84
3L	12245000	12240000-12249999	0.967961271066138	94
3L	12255000	12250000-12259999	0.992689704427634	82
3L	12265000	12260000-12269999	0.971067089296676	78
3L	12275000	12270000-12279999	1.03154208203519	79
3L	12285000	12280000-12289999	0.991497304023227	94
3L	12295000	12290000-12299999	0.987337658699477	126
3L	12305000	12300000-12309999	0.951065279810518	96
3L	12315000	12310000-12319999	0.817314606202962	93
3L	12325000	12320000-12329999	0.955434546750844	70
3L	12335000	12330000-12339999	1.01581900151433	98
3L	12345000	12340000-12349999	0.957904257288952	104
3L	12355000	12350000-12359999	0.975330828296031	112
3L	12365000	12360000-12369999	1.02438239862534	92
3L	12375000	12370000-12379999	0.992816620668507	85
3L	12385000	12380000-12389999	0.976787951748028	59
3L	12395000	12390000-12399999	1.0092439057981	48
3L	12405000	12400000-12409999	0.982409212300242	58
3L	12415000	12410000-12419999	1.00039290966446	86
3L	12425000	12420000-12429999	0.964713057266573	85
3L	12435000	12430000-12439999	1.06190558391491	78
3L	12445000	12440000-12449999	0.858194903778196	87
3L	12455000	12450000-12459999	1.05395670012181	91
3L	12465000	12460000-12469999	0.965522002825369	90
3L	12475000	12470000-12479999	0.957684687812749	102
3L	12485000	12480000-12489999	0.963306169188522	111
3L	12495000	12490000-12499999	0.961517239322357	119
3L	12505000	12500000-12509999	0.971433444188625	67
3L	12515000	12510000-12519999	0.980134877012435	81
3L	12525000	12520000-12529999	0.958584689032459	79
3L	12535000	12530000-12539999	1.06602818096587	131
3L	12545000	12540000-12549999	1.06910241877632	87
3L	12555000	12550000-12559999	0.992904829998269	108
3L	12565000	12560000-12569999	0.871298997507028	102
3L	12575000	12570000-12579999	0.944605503279938	109
3L	12585000	12580000-12589999	0.977835723598436	50
3L	12595000	12590000-12599999	0.999802548100578	91
3L	12605000	12600000-12609999	0.939512803780539	74
3L	12615000	12610000-12619999	1.01190931259474	69
3L	12625000	12620000-12629999	0.911295652004898	114
3L	12635000	12630000-12639999	0.965462527849026	74
3L	12645000	12640000-12649999	0.987778683060515	81
3L	12655000	12650000-12659999	0.972697017382025	86
3L	12665000	12660000-12669999	0.971321935748417	65
3L	12675000	12670000-12679999	0.883757040645456	69
3L	12685000	12680000-12689999	0.879300172187504	53
3L	12695000	12690000-12699999	0.966173792330519	64
3L	12705000	12700000-12709999	0.966797106605004	111
3L	12715000	12710000-12719999	0.955716842220186	76
3L	12725000	12720000-12729999	0.915564798687011	129
3L	12735000	12730000-12739999	0.928753493928658	133
3L	12745000	12740000-12749999	0.993535407725322	64
3L	12765000	12760000-12769999	0.849555187876172	23
3L	12775000	12770000-12779999	0.93559264879447	80
3L	12785000	12780000-12789999	0.946678276701431	113
3L	12795000	12790000-12799999	0.943501395673412	87
3L	12805000	12800000-12809999	0.937476450354309	36
3L	12815000	12810000-12819999	1.01054811420515	115
3L	12825000	12820000-12829999	1.03281782420717	113
3L	12835000	12830000-12839999	0.952538728791994	63
3L	12845000	12840000-12849999	1.00124109460189	113
3L	12855000	12850000-12859999	1.03180284885177	89
3L	12865000	12860000-12869999	0.849417662702901	78
3L	12875000	12870000-12879999	1.09419635700968	71
3L	12885000	12880000-12889999	0.947717207962449	94
3L	12895000	12890000-12899999	0.948268096421859	102
3L	12905000	12900000-12909999	0.982671167586381	92
3L	12915000	12910000-12919999	0.972804718217562	95
3L	12925000	12920000-12929999	1.00774142134773	37
3L	12935000	12930000-12939999	0.879363744121133	59
3L	12945000	12940000-12949999	0.935214187730955	80
3L	12955000	12950000-12959999	0.961509144910503	83
3L	12965000	12960000-12969999	1.00128049324737	91
3L	12975000	12970000-12979999	0.976576842105263	102
3L	12985000	12980000-12989999	1.04483487899328	71
3L	12995000	12990000-12999999	0.988271648289908	86
3L	13005000	13000000-13009999	1.02533548942605	74
3L	13015000	13010000-13019999	1.01341422097997	85
3L	13025000	13020000-13029999	0.99598706666067	86
3L	13035000	13030000-13039999	1.09649345653294	95
3L	13045000	13040000-13049999	0.966749658661955	73
3L	13055000	13050000-13059999	0.907008555722649	72
3L	13065000	13060000-13069999	1.0029377835884	76
3L	13075000	13070000-13079999	0.957376950870301	67
3L	13085000	13080000-13089999	1.01602410791161	73
3L	13095000	13090000-13099999	0.903263778920669	41
3L	13105000	13100000-13109999	1.51364536717776	46
3L	13115000	13110000-13119999	1.02663244493457	81
3L	13125000	13120000-13129999	1.04391580805632	87
3L	13135000	13130000-13139999	0.864656067912743	86
3L	13145000	13140000-13149999	0.982934246656234	94
3L	13155000	13150000-13159999	1.00093865865678	81
3L	13165000	13160000-13169999	0.979878204582233	46
3L	13175000	13170000-13179999	1.11297825021674	81
3L	13185000	13180000-13189999	0.95462179781312	104
3L	13195000	13190000-13199999	1.04799263589677	129
3L	13205000	13200000-13209999	0.983067193063276	141
3L	13215000	13210000-13219999	0.998969419505718	108
3L	13225000	13220000-13229999	0.951248038052008	91
3L	13235000	13230000-13239999	0.926866271704582	85
3L	13245000	13240000-13249999	0.985638358023295	118
3L	13255000	13250000-13259999	1.05325536251914	104
3L	13265000	13260000-13269999	1.05281556760501	56
3L	13275000	13270000-13279999	1.01294644244817	64
3L	13285000	13280000-13289999	1.00534001071796	84
3L	13295000	13290000-13299999	0.872119708904576	112
3L	13305000	13300000-13309999	1.03022367639011	136
